FRAME, TEMP, CHAN1, CHAN2, CHAN3, CHAN4, CHAN5, CHAN6, CHAN7, CHAN8, CHAN9, CHAN10, CHAN11, CHAN12, CHAN13, CHAN14, CHAN15, CHAN16, CHAN17, CHAN18, CHAN19, CHAN20, CHAN21, CHAN22, CHAN23, CHAN24, CHAN25, CHAN26, CHAN27, CHAN28, CHAN29, CHAN30, CHAN31, CHAN32
28.000000,39.069214,0.576432,-0.295913,-0.407108,-0.493787,-0.553739,-0.531485,-0.461554,-0.396823,-0.248526,-0.031020,0.032138,0.004821,0.010546,0.048541,0.067273,0.081155,0.087211,0.079777,0.884490,0.884060,0.886210,0.885950,0.885002,0.884493,0.886210,0.886013,0.884756,0.884714,0.886656,0.885921,0.884583,0.884012
29.000000,39.068855,0.576522,-0.295263,-0.406625,-0.493407,-0.553407,-0.530950,-0.461097,-0.396367,-0.247343,-0.030423,0.032252,0.005076,0.010770,0.048468,0.067560,0.081431,0.087533,0.080140,0.884622,0.884320,0.886260,0.886041,0.885094,0.884663,0.886340,0.886259,0.884978,0.884885,0.886904,0.886125,0.884811,0.884169
30.000000,39.068439,0.575868,-0.295843,-0.407281,-0.494179,-0.554206,-0.532193,-0.462347,-0.397647,-0.247232,-0.031466,0.030795,0.003853,0.009403,0.047482,0.066301,0.080387,0.086527,0.079023,0.884907,0.884588,0.886648,0.886398,0.885496,0.885032,0.886612,0.886642,0.885381,0.885285,0.887331,0.886680,0.885138,0.884667
31.000000,39.068989,0.576870,-0.295324,-0.406634,-0.493564,-0.553419,-0.531730,-0.461909,-0.397158,-0.247671,-0.031067,0.031691,0.004751,0.010097,0.048533,0.067042,0.081232,0.087296,0.079722,0.885068,0.884723,0.886947,0.886655,0.885838,0.885267,0.886814,0.886822,0.885549,0.885582,0.887594,0.886982,0.885349,0.885004
32.000000,39.067425,0.576636,-0.294599,-0.405548,-0.492382,-0.552159,-0.530218,-0.460462,-0.395718,-0.247254,-0.030569,0.032654,0.005792,0.011150,0.049105,0.067969,0.082039,0.088078,0.080731,0.883544,0.883360,0.885444,0.885245,0.884316,0.883751,0.885345,0.885377,0.883997,0.884150,0.886053,0.885503,0.883770,0.883423
33.000000,39.068340,0.575654,-0.293527,-0.403942,-0.490597,-0.550273,-0.528375,-0.458677,-0.394130,-0.242915,-0.029858,0.033090,0.006286,0.011607,0.049507,0.068264,0.082379,0.088382,0.080889,0.881770,0.881652,0.883578,0.883413,0.882437,0.881868,0.883544,0.883520,0.882129,0.882213,0.884184,0.883624,0.881858,0.881482
34.000000,39.067600,0.574664,-0.292954,-0.403102,-0.489848,-0.549471,-0.527607,-0.458063,-0.393620,-0.243315,-0.029868,0.032672,0.005915,0.011277,0.049189,0.067935,0.082039,0.088028,0.080600,0.880856,0.880616,0.882654,0.882217,0.881532,0.880922,0.882702,0.882677,0.881192,0.881249,0.883272,0.882701,0.880984,0.880617
35.000000,39.068199,0.573492,-0.292830,-0.403261,-0.490082,-0.549806,-0.528002,-0.458350,-0.394039,-0.250789,-0.031188,0.030871,0.004299,0.009806,0.048052,0.066644,0.080746,0.086747,0.079656,0.880125,0.879690,0.881893,0.881323,0.880808,0.880094,0.882004,0.881918,0.880428,0.880473,0.882463,0.881874,0.880292,0.879714
36.000000,39.067394,0.573929,-0.291877,-0.402766,-0.489730,-0.549588,-0.527971,-0.458467,-0.394064,-0.250302,-0.031252,0.030208,0.003741,0.009476,0.047675,0.066550,0.080609,0.086675,0.079620,0.880769,0.880131,0.882391,0.881781,0.881372,0.880502,0.882479,0.882387,0.880922,0.880904,0.882877,0.882321,0.880675,0.880172
37.000000,39.067780,0.574858,-0.290796,-0.401614,-0.489010,-0.549019,-0.527291,-0.458119,-0.393496,-0.246383,-0.030303,0.030796,0.004296,0.010159,0.047858,0.067426,0.081335,0.087436,0.080456,0.882036,0.881411,0.883572,0.883022,0.882650,0.881673,0.883646,0.883656,0.882101,0.882162,0.884203,0.883594,0.881995,0.881614
38.000000,39.068192,0.575157,-0.291827,-0.402741,-0.490276,-0.550569,-0.528769,-0.459509,-0.394696,-0.245955,-0.030948,0.030416,0.003783,0.009689,0.047470,0.067037,0.080897,0.087068,0.079913,0.883005,0.882367,0.884489,0.884087,0.883645,0.882731,0.884573,0.884595,0.883015,0.883185,0.885239,0.884575,0.883099,0.882633
39.000000,39.068653,0.575398,-0.294326,-0.405586,-0.492877,-0.553407,-0.531389,-0.461981,-0.396991,-0.251630,-0.032185,0.029728,0.002884,0.008820,0.046889,0.066151,0.080170,0.086253,0.079045,0.883884,0.883229,0.885217,0.884838,0.884423,0.883621,0.885385,0.885367,0.883899,0.884028,0.886006,0.885351,0.883964,0.883373
40.000000,39.067814,0.575975,-0.295382,-0.406682,-0.493828,-0.554181,-0.532038,-0.462581,-0.397675,-0.253032,-0.031630,0.030354,0.003196,0.009041,0.047304,0.066253,0.080420,0.086299,0.079133,0.884346,0.883696,0.885524,0.885201,0.884676,0.883924,0.885714,0.885618,0.884293,0.884347,0.886268,0.885794,0.884254,0.883756
