FRAME, TEMP, CHAN1, CHAN2, CHAN3, CHAN4, CHAN5, CHAN6, CHAN7, CHAN8, CHAN9, CHAN10, CHAN11, CHAN12, CHAN13, CHAN14, CHAN15, CHAN16, CHAN17, CHAN18, CHAN19, CHAN20, CHAN21, CHAN22, CHAN23, CHAN24, CHAN25, CHAN26, CHAN27, CHAN28, CHAN29, CHAN30, CHAN31, CHAN32
41.000000,39.406250,-1.459014,-2.039932,-2.050343,-0.992641,-0.702261,-0.423291,-0.287247,-0.257925,-0.258992,-0.255555,0.568967,0.519369,0.442895,0.340676,0.281571,0.195531,0.114680,0.007793,0.885062,0.884812,0.886624,0.886978,0.886753,0.885445,0.887017,0.886960,0.885792,0.885186,0.887780,0.886824,0.884934,0.884787
42.000000,39.405575,-1.437897,-2.016922,-2.029173,-0.973909,-0.676441,-0.401521,-0.276452,-0.251930,-0.251768,-0.252632,0.568588,0.518574,0.442096,0.340336,0.281196,0.195310,0.114582,0.007540,0.884925,0.884683,0.886621,0.886859,0.886621,0.885326,0.886827,0.886916,0.885707,0.885146,0.887640,0.886800,0.884770,0.884787
43.000000,39.407261,-1.440994,-2.016809,-2.028943,-0.972612,-0.679206,-0.411429,-0.283492,-0.256869,-0.252339,-0.257270,0.568798,0.519178,0.442861,0.341550,0.281924,0.196193,0.115411,0.007704,0.884778,0.884435,0.886568,0.886657,0.886459,0.885132,0.886639,0.886903,0.885456,0.884933,0.887356,0.886688,0.884521,0.884722
44.000000,39.407383,-1.441619,-2.020678,-2.034499,-0.979068,-0.692452,-0.426069,-0.290000,-0.260229,-0.260226,-0.262304,0.568759,0.519062,0.442542,0.341114,0.281465,0.195761,0.114800,0.006874,0.885250,0.884772,0.886848,0.887026,0.886832,0.885375,0.886997,0.887287,0.885692,0.885249,0.887690,0.886960,0.884922,0.885020
45.000000,39.405788,-1.438326,-2.021730,-2.029362,-0.979948,-0.693816,-0.426148,-0.287710,-0.256997,-0.256724,-0.257439,0.568414,0.518535,0.441775,0.340023,0.280758,0.195153,0.114252,0.007088,0.884948,0.884440,0.886418,0.886672,0.886565,0.885066,0.886562,0.886885,0.885317,0.884889,0.887341,0.886585,0.884604,0.884637
46.000000,39.406590,-1.463461,-2.048979,-2.049266,-0.997605,-0.714759,-0.446542,-0.297459,-0.259801,-0.256842,-0.255612,0.569309,0.519893,0.443138,0.340391,0.281478,0.195527,0.114453,0.007729,0.885655,0.885126,0.886949,0.887203,0.887061,0.885640,0.887203,0.887381,0.885967,0.885547,0.887949,0.887183,0.885153,0.885149
47.000000,39.407761,-1.464264,-2.048151,-2.051216,-0.995015,-0.704982,-0.431176,-0.291393,-0.259926,-0.258207,-0.257478,0.570106,0.520816,0.443958,0.341361,0.281962,0.195756,0.114811,0.007725,0.886415,0.885999,0.887658,0.888009,0.887736,0.886351,0.888156,0.888185,0.886840,0.886465,0.888792,0.888038,0.885948,0.885872
48.000000,39.406708,-1.463200,-2.047059,-2.053370,-0.994110,-0.701696,-0.423295,-0.286833,-0.259985,-0.253775,-0.258142,0.569534,0.520134,0.443049,0.341450,0.281339,0.195452,0.114607,0.007115,0.885740,0.885357,0.887183,0.887483,0.887100,0.885707,0.887575,0.887605,0.886287,0.885852,0.888288,0.887481,0.885403,0.885317
49.000000,39.406116,-1.473092,-2.055939,-2.060946,-0.998812,-0.704338,-0.420269,-0.285454,-0.258049,-0.253299,-0.260116,0.569989,0.520791,0.443786,0.341660,0.282135,0.196363,0.115517,0.008169,0.885758,0.885334,0.887250,0.887589,0.887160,0.885742,0.887561,0.887465,0.886161,0.885769,0.888370,0.887465,0.885397,0.885357
50.000000,39.406254,-1.461148,-2.040094,-2.045072,-0.985966,-0.685318,-0.402989,-0.278918,-0.253455,-0.252429,-0.259082,0.570400,0.521435,0.444672,0.342230,0.283277,0.197524,0.117100,0.009891,0.885746,0.885346,0.887270,0.887643,0.887356,0.885831,0.887590,0.887410,0.886084,0.885727,0.888384,0.887408,0.885403,0.885423
